"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Uap1l1",109.732215576159,1.00195571829081,0.123874583125412,8.08846894182013,6.04193889938477e-16,3.47695972626927e-14
"Dab2ip",1523.09362804713,-0.550278262015645,0.0681419421532811,-8.07547076920449,6.72168087431119e-16,3.85086297589444e-14
"Rell1",935.128797128229,-1.45132216893141,0.179739095847036,-8.07460481589681,6.76955284531763e-16,3.86105207395383e-14
"Trak1",4614.47244536901,-0.507989310479991,0.0629221471290437,-8.07329904744322,6.84237472963212e-16,3.88531835864465e-14
"Ulk1",2737.85139385244,-1.06241291490306,0.131729103202407,-8.06513434825885,7.31553730071351e-16,4.1177696050606e-14
"Shmt2",981.644508175668,-0.398150613930516,0.0493669303866335,-8.06512802826239,7.31591576368595e-16,4.1177696050606e-14
"Ptpn13",205.015302303928,-1.10784426847768,0.137379197569159,-8.06413407619428,7.37567773170704e-16,4.1332782677291e-14
"Akap13",3394.22210898371,-0.741458696114323,0.0919676183661167,-8.0621713303766,7.49510518152835e-16,4.18194281715449e-14
"Bach2",139.262695041456,-1.38009313108439,0.171215237571631,-8.06057422609367,7.5936886482504e-16,4.21860633865789e-14
"Plce1",1018.93422392796,-0.724628655438617,0.08991805447089,-8.05876705965884,7.70677972869209e-16,4.26297863182352e-14
"Ung",293.969610205901,-1.09261160612892,0.1356023119054,-8.05747033937857,7.78894841974936e-16,4.27522187766695e-14
"Spry1",608.431550357249,-0.833624562071354,0.103461164886601,-8.0573668678973,7.79554211309955e-16,4.27522187766695e-14
"Aifm1",1850.67123092279,-0.611788253228934,0.0759383967329501,-8.05637568805132,7.85898411133004e-16,4.2916741744978e-14
"Cngb3",112.196641691784,-1.64355938470757,0.204119236492191,-8.05195734097529,8.14803091528541e-16,4.43066443796007e-14
"Tbxas1",63.967587244127,1.14718241181607,0.142547105731868,8.0477425755239,8.43351010240836e-16,4.56655000608466e-14
"Fasn",1481.4018974128,-2.00889051739152,0.249960218633872,-8.03684093561315,9.21842109870968e-16,4.97058814956896e-14
"Frmd4b",603.472401240784,-0.937693377631465,0.117104591228595,-8.00731523669326,1.17239693114191e-15,6.29513381478832e-14
"Nr1d2",2824.51627539452,-0.991317417974613,0.123850559988895,-8.00414158856851,1.20302906443161e-15,6.43269665993785e-14
"Jarid2",456.931023011408,-0.708243897579182,0.0884912831313859,-8.0035442194643,1.20888242101827e-15,6.43717348918151e-14
"Col18a1",535.281363088108,-1.22074117755067,0.152577993772658,-8.0007683111208,1.23645249361418e-15,6.55677473163258e-14
"Dusp1",1998.88711995675,-0.740863181969618,0.0927074909694988,-7.9914058100587,1.33408624257828e-15,7.04540277819223e-14
"Rora",854.798447957366,-0.879749235592567,0.110136002025315,-7.98784429627613,1.37318730662351e-15,7.21493697867846e-14
"Cobll1",2004.75367557655,-0.759645080998035,0.0951046686360787,-7.9874636218422,1.37743283704217e-15,7.21493697867846e-14
"Mgmt",150.969086525721,1.06894143869723,0.133842873748379,7.98653980417974,1.38778969113289e-15,7.23963622207656e-14
"Fbln1",1553.53816133724,-1.00392803161428,0.125746903989651,-7.9837196762864,1.41988274423135e-15,7.37706690555502e-14
"Ubr4",3105.75914871231,-0.847353221213905,0.106276813777362,-7.97307701554749,1.54771656651257e-15,7.99681591362024e-14
"Arhgef17",1934.38463081416,-0.549815453115812,0.0689617029843324,-7.97276501771899,1.55163029883226e-15,7.99681591362024e-14
"Fchsd2",497.633652579352,-0.578249892635742,0.0726442888921791,-7.96001862574495,1.72013384178627e-15,8.82979103665727e-14
"Med13l",1376.95230789741,-0.890149196208047,0.111881567412647,-7.95617380765644,1.77441092122139e-15,9.07211767013312e-14
"Rpl18a",1413.50228709131,0.52780098368625,0.0663468895746705,7.95517298655325,1.78881395419592e-15,9.109464077062e-14
"Sec24a",456.798555940403,-0.688231481250013,0.0865302400560779,-7.95365274387299,1.81091265907383e-15,9.1855502584563e-14
"Cpe",5619.35978324144,-0.499572215597659,0.0628188497417122,-7.95258457694966,1.82660046647621e-15,9.22864715995636e-14
"Klhl23",778.483364447067,-0.443112373155513,0.0557449223175126,-7.94892798722775,1.88132367554446e-15,9.46785361892629e-14
"Bok",100.617816865419,1.12431603801575,0.141598056803505,7.94019397862192,2.01865305933015e-15,1.01192869962437e-13
"Lrch1",526.140195912026,-1.01793722731069,0.128241930620554,-7.93763180564233,2.06078005541963e-15,1.02902686580545e-13
"Lrrc10",3311.49614512147,-1.11499344488498,0.140524282544925,-7.93452508486224,2.11302312184157e-15,1.05102425281368e-13
"Got2",6959.69157229496,-0.509803445341103,0.0643060383441169,-7.92776943609905,2.2311705611495e-15,1.1055062475379e-13
"Ramp1",171.745983779887,-1.04619422066252,0.132079678624971,-7.92093251251083,2.35735871469878e-15,1.16353786098959e-13
"Gja4",331.199975617734,-0.74001031589502,0.0934368140364865,-7.91990098898332,2.37699784242348e-15,1.16873614221535e-13
"Arg1",104.416207318608,3.37628961130712,0.426521947397236,7.91586372497416,2.45542448261116e-15,1.20268940402096e-13
"Celsr1",102.864485170553,-1.38536178972116,0.175199041258614,-7.90735942256784,2.6290575038457e-15,1.2828401120476e-13
"Setdb2",330.161362205794,-1.86709329989143,0.236199676514924,-7.90472420386,2.68527457355357e-15,1.30530790160655e-13
"Ccl3",101.112715380665,-2.50750081702882,0.317645625815612,-7.8940196660677,2.92606030013503e-15,1.41698610685407e-13
"Atf6",3990.89173279163,-0.57985732812813,0.0734696276700538,-7.89247674878962,2.96247536110001e-15,1.42922730484949e-13
"Zfp281",540.299380879425,-0.857999899480416,0.108773470761279,-7.88795184593711,3.07186241856726e-15,1.4764498283698e-13
"Adora2b",91.3866248237832,-1.36653047248875,0.173255947766323,-7.8873509977957,3.08668349770844e-15,1.47803766142136e-13
"Ipo13",1066.77986043224,-0.409229541200472,0.0519054296107394,-7.88413744514699,3.16715535105028e-15,1.51093325725012e-13
"Sp1",1225.64087645468,-0.632456263646895,0.080257081931919,-7.8803795057413,3.26388233891468e-15,1.55131118723304e-13
"Rnf123",1222.99136627304,-0.397403473068556,0.0505188370147371,-7.86644144148899,3.64871399088811e-15,1.72782090941207e-13
"Myh11",1531.15193853436,-1.26298202192882,0.160818369946302,-7.85346862022377,4.04686093874437e-15,1.90931494216568e-13
"Gstm2",1356.08358704714,0.597200881787626,0.0760707213448967,7.8506010095524,4.14048239789421e-15,1.94633005905408e-13
"Prepl",2083.49059106905,-0.697216716104563,0.0888336158588649,-7.84856846548126,4.20812875107826e-15,1.97090935264917e-13
"Btg1",811.597099053083,-0.8241998680705,0.105170041323358,-7.83683126582026,4.62058288160684e-15,2.15621600435129e-13
"Cecr2",376.049420868364,-0.988883137375247,0.12628978820601,-7.83026998004092,4.86823430965408e-15,2.26355256868807e-13
"Cbl",325.4988431671,-0.749252404064987,0.0957076693720034,-7.82855134788352,4.93523383319339e-15,2.28642078633107e-13
"Cgref1",78.1661176086425,1.2823299426316,0.163812137914098,7.82805205377419,4.95486801367286e-15,2.28725975609582e-13
"Slc39a11",92.5891275316959,0.878792797714897,0.112281127677976,7.82671866491481,5.00767969699137e-15,2.30335317388854e-13
"Cux2",211.760155193304,-1.06936312621069,0.136744374757624,-7.82016172954914,5.27555134935915e-15,2.41789823094021e-13
"Fhod3",6634.89961516711,-1.22686694907025,0.156908278351641,-7.81900714199904,5.32415901217906e-15,2.43149226346242e-13
"Slco5a1",482.956848181145,-1.17589922234914,0.150460452490695,-7.81533753809403,5.4815937169076e-15,2.49451390670479e-13
"Rps21",1439.74313106274,0.815426853954473,0.104449894174741,7.80687103991022,5.86252010822544e-15,2.65843535508329e-13
"Hmox1",4299.85172600564,-1.60853984114296,0.206173460463039,-7.80187633039864,6.09934055836093e-15,2.75608582343119e-13
"Ankrd23",14171.0028307892,1.09345145114922,0.140352604676014,7.79074569847358,6.66148669700947e-15,2.99953890465693e-13
"Rpl39",489.84726260002,0.788863644837673,0.101263834667269,7.79018143476105,6.69130406318662e-15,3.00243024625433e-13
"Slc43a3",3466.25288475278,-0.883164202021484,0.113423281181388,-7.78644554118582,6.89206067251477e-15,3.07103522952716e-13
"Rpl37",1212.91723003618,0.555982135272471,0.0714006685526517,7.78679172818226,6.87321102411408e-15,3.07103522952716e-13
"Chd7",1261.84304655213,-1.06950859007486,0.13741357010732,-7.78313662354871,7.07481582151325e-15,3.13072798060274e-13
"Celsr2",183.875184126936,-0.973623438013009,0.125088396553094,-7.78348323938867,7.05545037454179e-15,3.13072798060274e-13
"Abcc9",5736.16232787556,-0.902245088349705,0.115930367547468,-7.78264666486351,7.10227911300401e-15,3.13208068237734e-13
"Dbp",1358.19443074365,-1.64089649063066,0.21091739637476,-7.77980630727632,7.26356721199998e-15,3.19223828875328e-13
"Rab3d",420.2589112283,0.870993961703805,0.112088828539272,7.77056886983737,7.81344162396682e-15,3.42218076315243e-13
"Rusc1",377.450088281305,0.604000194255665,0.0777883484754831,7.76466149613692,8.18635637813247e-15,3.5697756066188e-13
"Htra1",1261.62948172687,-0.830635859322082,0.106986551200295,-7.76392780216838,8.23387812326942e-15,3.5697756066188e-13
"Esd",1875.22528275234,0.712865394962108,0.0918145104102354,7.76419099526819,8.21679982170241e-15,3.5697756066188e-13
"Acsl6",180.197434461797,0.845741459837399,0.109105130106434,7.75161955274113,9.07278700292784e-15,3.92023823597889e-13
"Tln2",1609.9567889432,-0.83111534632582,0.107350893420089,-7.742044056154,9.78310757676837e-15,4.21297380982109e-13
"Etv6",1126.5395528371,-1.01292414505359,0.130887714034363,-7.73887872155565,1.00297395280391e-14,4.30473737001089e-13
"Aldh1l2",438.561009157095,-0.726394974871064,0.0939590705815028,-7.73097233056354,1.06728221668795e-14,4.56547756225216e-13
"Ankrd17",2560.32908500742,-0.648848300486792,0.0839375465867794,-7.73013182862066,1.07435269362368e-14,4.58045452401088e-13
"Brwd1",764.160185349689,-0.497337184481581,0.064346373804437,-7.72906311695356,1.08340951369471e-14,4.59880448503859e-13
"1810030O07Rik",436.678316129731,0.498249202546844,0.0644667362087063,7.72877970638685,1.08582385955481e-14,4.59880448503859e-13
"Hlcs",144.638220376879,0.80089250723124,0.103720192311767,7.72166431030015,1.14820463185075e-14,4.8470098817568e-13
"Tusc2",733.739569493546,0.639877845518717,0.0829510908514382,7.71391718843952,1.22013659924267e-14,5.13377474691187e-13
"Kdm6b",1056.09613441676,-1.17305747864937,0.152264284793384,-7.70408819271802,1.31780818230263e-14,5.50860990341681e-13
"Mfsd7c",58.9653373122549,-1.61339685256389,0.209414905704082,-7.70430761430008,1.31554605188777e-14,5.50860990341681e-13
"Whrn",579.061738089416,-1.16529949445088,0.151335120783821,-7.70012597482569,1.35932154121331e-14,5.66369264233457e-13
"Pfkm",15244.2237623756,-0.767761958220304,0.0997227123788237,-7.69896786705673,1.37169655288985e-14,5.69675788454223e-13
"Oard1",522.008174953682,0.582287040551626,0.0757535831560294,7.686594036777,1.51103634170269e-14,6.25520302357118e-13
"Slc26a6",164.283973210469,-1.17911337236403,0.153492391093771,-7.68190112853014,1.56744796619959e-14,6.46786487145959e-13
"Slc25a13",2788.87936984892,-0.62710985517383,0.0817047777402795,-7.67531437595078,1.65013449238968e-14,6.7872358784733e-13
"Crim1",1426.80354046098,-1.0586221737922,0.138004989807084,-7.6708978079129,1.70796586294283e-14,7.00266003806559e-13
"Ep400",905.298040363966,-0.649680878882275,0.085060669230802,-7.63785289673002,2.20874003084039e-14,9.02699389037411e-13
"S100a16",962.460591561045,0.837512452882936,0.109738572826065,7.63188759717506,2.31341105438111e-14,9.42476319392785e-13
"Lrrc8a",1828.37499154319,-0.796372350953577,0.104368548679565,-7.63038636666895,2.34051189142327e-14,9.50499655146673e-13
"Arl2",872.391231657089,0.49136536584325,0.0644006764347237,7.62981684425778,2.35087464844503e-14,9.5169635216073e-13
"Gmpr",2428.52416204426,-0.729568285329727,0.0956876550206753,-7.62447658657837,2.45026532206161e-14,9.88813046478512e-13
"4932438A13Rik",1631.06339600343,-0.508253927148862,0.0666861987980605,-7.62157592289762,2.50597171399881e-14,1.00812335441212e-12
"Plxnb1",734.487470875109,-0.71226329885725,0.0934736646192373,-7.619935537551,2.53802432287962e-14,1.01782706673482e-12
"Ppp1r13b",616.568709810806,-0.531028283682221,0.0697194787987335,-7.61664161625757,2.60360912880031e-14,1.04087588628954e-12
"Kdm4a",919.746366914482,-0.567760709491745,0.0745752880427505,-7.61325533421037,2.6727703013662e-14,1.06520687196995e-12
"Phyhd1",1711.51745411746,0.805540973406859,0.105880526585439,7.6080182011263,2.78330651826245e-14,1.10582577550657e-12
"Agpat5",631.948856884478,-0.444317550444615,0.0584371310961812,-7.60334297919788,2.88577340948718e-14,1.14299784456633e-12
"Ldlr",304.061172690077,-0.961229144215379,0.126547578783866,-7.59579245571415,3.0591449473903e-14,1.20793868030337e-12
"Gcsh",1363.97720505082,0.538419104962151,0.0709045942287571,7.59357148600369,3.11206373273244e-14,1.2250648430109e-12
"Serinc2",19.8874250758593,1.69683887681964,0.223489166777585,7.59248826815987,3.13819904755866e-14,1.23157517973457e-12
"Ash1l",2143.58617775259,-0.593923849199923,0.0782374199293623,-7.59130157584637,3.16707874644569e-14,1.23535323869719e-12
"Skil",799.537509215771,-0.711357168076339,0.0937037156511969,-7.59155774275055,3.16082255321171e-14,1.23535323869719e-12
"Gcn1l1",898.522513412945,-0.669524639212193,0.0882081427496437,-7.59028155838705,3.19211096757681e-14,1.24134424384586e-12
"Atp8a1",803.951085267787,-0.800476566666023,0.105521356998103,-7.58591994491136,3.30136222462861e-14,1.27226370656634e-12
"Vps13d",2594.1664603099,-0.595280756730045,0.0784657563630441,-7.58650377338887,3.28652784367227e-14,1.27226370656634e-12
"Rc3h1",1366.22183725734,-0.683382182430668,0.0900847893640097,-7.5859885698272,3.29961513845363e-14,1.27226370656634e-12
"Trip11",875.439985554096,-0.644682154051329,0.0850383340925719,-7.58107694524606,3.42698268414792e-14,1.31672062232546e-12
"Furin",3520.73181630619,-0.728418114935361,0.0961968006749274,-7.57216570431344,3.67052841447652e-14,1.40608630277544e-12
"Pappa",150.281384372647,-1.81837332124229,0.240324229958752,-7.56633370490519,3.83905088103193e-14,1.46626607012746e-12
"Cdk6",291.846702592482,-1.1506316317497,0.152100966392502,-7.56491992812492,3.8810359796505e-14,1.47790310762181e-12
"Ltbp4",3969.91574291241,-1.18108564410172,0.156220528558404,-7.56037413905028,4.01911616655928e-14,1.52595614690696e-12
"N4bp2",198.399803057528,-0.672374871577355,0.0890152055187064,-7.55348333646274,4.23768752466736e-14,1.60419598832024e-12
"Cstb",435.441647361659,0.835632884741907,0.110908737030907,7.5344189025346,4.90514238050206e-14,1.84652988336923e-12
"Fosl2",2075.21744676848,-0.942808927729696,0.125134248866759,-7.53437956648931,4.90662113480019e-14,1.84652988336923e-12
"Atp6v0e2",304.297324953319,0.563959223129597,0.074869819029756,7.5325308707566,4.97661548338332e-14,1.86739492684965e-12
"Dennd1a",568.223313037806,-0.398682939973837,0.0529411587987727,-7.53068026880968,5.04766504145386e-14,1.88853310428505e-12
"Tmem9",279.670433826736,0.633272494330639,0.0841298189904251,7.52732505466002,5.17903285519871e-14,1.93205025089433e-12
"Foxn3",411.411380632802,-0.750096834238411,0.0997480916161015,-7.51991163024245,5.48132782559344e-14,2.03889507205335e-12
"Rorc",927.546092485305,0.632922546517163,0.0841819470760005,7.51850685926463,5.54053394868087e-14,2.05496162322028e-12
"Abcc1",901.369804719846,-0.729271422097824,0.0971516476937473,-7.50652654288189,6.07168310118649e-14,2.24547288868952e-12
"Kcnd2",479.900625428081,-0.988167844155214,0.131709653700692,-7.50262274928465,6.25533893977607e-14,2.3067461096019e-12
"Gm3776",7.67226546861412,3.1595546585279,0.421589163125773,7.49439249126361,6.66061356208365e-14,2.44915913588022e-12
"Lamb2",4814.28224836537,-0.775309810221719,0.103580118559945,-7.48512186509059,7.14807777280241e-14,2.62089377309638e-12
"Zc3h12c",242.719417271829,-0.667782221402648,0.089301892062771,-7.47780596779807,7.55736659137595e-14,2.76306796202643e-12
"Ncoa6",938.546092133586,-0.635431247800868,0.0850308158763554,-7.47295249671434,7.84151612269976e-14,2.85071321253842e-12
"Spg21",385.118068034902,0.634877015471193,0.0849538626433779,7.47319775365955,7.82690876562057e-14,2.85071321253842e-12
"Dync1h1",5505.17310041971,-0.891197111561803,0.119272611734044,-7.47193424043577,7.90244998209059e-14,2.86474973503301e-12
"Rasip1",1278.66713445956,-0.73096255379335,0.0978571294030689,-7.46969135771957,8.03831358521359e-14,2.90579375321256e-12
"Gsta1",16.962920101937,2.25696605867918,0.302222244286908,7.46790185482369,8.14835796703326e-14,2.93729993794769e-12
"Hnrnph1",2004.25049169693,-0.464319718424115,0.0621899261942986,-7.46615644748397,8.2571167781685e-14,2.9681674961971e-12
"Phrf1",582.061301294986,-0.526207036289493,0.0705071943623761,-7.46316799368047,8.44665399674841e-14,3.0278187357618e-12
"Mycbp2",1591.07714403266,-0.598141132191152,0.0801822644852358,-7.45976851653135,8.66746202080389e-14,3.0983158805843e-12
"Fn1",1760.69238326414,-1.49186717508525,0.200104670826341,-7.45543404321608,8.95724560567779e-14,3.1930092460462e-12
"Fjx1",177.263820984586,-2.05363882258919,0.275885582895468,-7.44380623675904,9.78249543465571e-14,3.47752808623094e-12
"Gemin7",607.057166449649,0.678048797051745,0.0912719589616571,7.42888401613676,1.09517721934406e-13,3.88243349608903e-12
"Dlat",7461.61603546346,-0.510908408778987,0.0688005674599076,-7.42593306482117,1.11987623261921e-13,3.93884934673308e-12
"Zfp985",23.9298222970666,2.22699216795542,0.299895937296533,7.42588308474951,1.12029923755753e-13,3.93884934673308e-12
"Il13ra1",2912.1436533314,-0.593585104903989,0.0799337887182848,-7.42595984028726,1.11964968378538e-13,3.93884934673308e-12
"Bmper",196.82974357361,-1.01394638499048,0.136595656615747,-7.42297676303709,1.14516874176295e-13,4.00434617521633e-12
"Pxdn",988.2205766216,-0.790915638963643,0.106545958919582,-7.42323450822384,1.14294145858509e-13,4.00434617521633e-12
"Commd4",323.011492214305,0.598381231245297,0.0806202898306949,7.42221632422702,1.15176489610815e-13,4.01646709558583e-12
"Nbeal1",1009.49167052949,-0.591702389860646,0.0797356659300561,-7.42079949993377,1.16415437317718e-13,4.04867020893841e-12
"Sgms1",2923.18241458435,-0.932898843100877,0.125833474509745,-7.41375732280703,1.2277048389357e-13,4.25814491839509e-12
"Mapk12",525.692607224508,0.808324153476333,0.109111143450347,7.40826397666864,1.27963401534085e-13,4.42629199969519e-12
"Col15a1",1215.15820219058,-1.5829268671273,0.213698937897726,-7.40727531310835,1.28920647612507e-13,4.4474157817508e-12
